use_for_sorting,File_name,sample,treatment,,,,,,,,
634_UT,WTCHG_437969_289105,634,UT,,,,,,,,
634_UT,WTCHG_437970_289105,634,UT,,,,,,,,
634_UT,WTCHG_437971_289105,634,UT,,,,,,,,
635_LPS24,WTCHG_410446_202118,635,LPS24,,,,,,,,
635_LPS24,WTCHG_410447_202118,635,LPS24,,,,,,,,
635_LPS24,WTCHG_410448_202118,635,LPS24,,,,,,,,
635_LPS24,WTCHG_410449_202118,635,LPS24,,,,,,,,
635_LPS24,WTCHG_427074_202118,635,LPS24,,,,,,,,
635_LPS24,WTCHG_427075_202118,635,LPS24,,,,,,,,
635_LPS24,WTCHG_427076_202118,635,LPS24,,,,,,,,
635_LPS24,WTCHG_427077_202118,635,LPS24,,,,,,,,
635_LPS24,WTCHG_428526_202118,635,LPS24,,,,,,,,
635_LPS24,WTCHG_428527_202118,635,LPS24,,,,,,,,
635_LPS24,WTCHG_428528_202118,635,LPS24,,,,,,,,
635_LPS24,WTCHG_428529_202118,635,LPS24,,,,,,,,
635_LPS24,WTCHG_435168_202118,635,LPS24,,,,,,,,
635_LPS24,WTCHG_435169_202118,635,LPS24,,,,,,,,
635_LPS24,WTCHG_435170_202118,635,LPS24,,,,,,,,
635_LPS24,WTCHG_435171_202118,635,LPS24,,,,,,,,
635_LPS24,WTCHG_435172_202118,635,LPS24,,,,,,,,
635_LPS24,WTCHG_437968_202118,635,LPS24,,,,,,,,
635_LPS24,WTCHG_437969_202118,635,LPS24,,,,,,,,
635_LPS24,WTCHG_437970_202118,635,LPS24,,,,,,,,
635_LPS24,WTCHG_437971_202118,635,LPS24,,,,,,,,
635_UT,WTCHG_410446_201106,635,UT,,,,,,,,
635_UT,WTCHG_410447_201106,635,UT,,,,,,,,
635_UT,WTCHG_410448_201106,635,UT,,,,,,,,
635_UT,WTCHG_410449_201106,635,UT,,,,,,,,
635_UT,WTCHG_427074_201106,635,UT,,,,,,,,
635_UT,WTCHG_427075_201106,635,UT,,,,,,,,
635_UT,WTCHG_427076_201106,635,UT,,,,,,,,
635_UT,WTCHG_427077_201106,635,UT,,,,,,,,
635_UT,WTCHG_428526_201106,635,UT,,,,,,,,
635_UT,WTCHG_428527_201106,635,UT,,,,,,,,
635_UT,WTCHG_428528_201106,635,UT,,,,,,,,
635_UT,WTCHG_428529_201106,635,UT,,,,,,,,
635_UT,WTCHG_435168_201106,635,UT,,,,,,,,
635_UT,WTCHG_435169_201106,635,UT,,,,,,,,
635_UT,WTCHG_435170_201106,635,UT,,,,,,,,
635_UT,WTCHG_435171_201106,635,UT,,,,,,,,
635_UT,WTCHG_435172_201106,635,UT,,,,,,,,
635_UT,WTCHG_437968_201106,635,UT,,,,,,,,
635_UT,WTCHG_437969_201106,635,UT,,,,,,,,
635_UT,WTCHG_437970_201106,635,UT,,,,,,,,
635_UT,WTCHG_437971_201106,635,UT,,,,,,,,
636_LPS24,WTCHG_410446_210119,636,LPS24,,,,,,,,
636_LPS24,WTCHG_410447_210119,636,LPS24,,,,,,,,
636_LPS24,WTCHG_410448_210119,636,LPS24,,,,,,,,
636_LPS24,WTCHG_410449_210119,636,LPS24,,,,,,,,
636_LPS24,WTCHG_427074_210119,636,LPS24,,,,,,,,
636_LPS24,WTCHG_427075_210119,636,LPS24,,,,,,,,
636_LPS24,WTCHG_427076_210119,636,LPS24,,,,,,,,
636_LPS24,WTCHG_427077_210119,636,LPS24,,,,,,,,
636_LPS24,WTCHG_428526_210119,636,LPS24,,,,,,,,
636_LPS24,WTCHG_428527_210119,636,LPS24,,,,,,,,
636_LPS24,WTCHG_428528_210119,636,LPS24,,,,,,,,
636_LPS24,WTCHG_428529_210119,636,LPS24,,,,,,,,
636_LPS24,WTCHG_435168_210119,636,LPS24,,,,,,,,
636_LPS24,WTCHG_435169_210119,636,LPS24,,,,,,,,
636_LPS24,WTCHG_435170_210119,636,LPS24,,,,,,,,
636_LPS24,WTCHG_435171_210119,636,LPS24,,,,,,,,
636_LPS24,WTCHG_435172_210119,636,LPS24,,,,,,,,
636_LPS24,WTCHG_437968_210119,636,LPS24,,,,,,,,
636_LPS24,WTCHG_437969_210119,636,LPS24,,,,,,,,
636_LPS24,WTCHG_437970_210119,636,LPS24,,,,,,,,
636_LPS24,WTCHG_437971_210119,636,LPS24,,,,,,,,
636_UT,WTCHG_410446_209107,636,UT,,,,,,,,
636_UT,WTCHG_410447_209107,636,UT,,,,,,,,
636_UT,WTCHG_410448_209107,636,UT,,,,,,,,
636_UT,WTCHG_410449_209107,636,UT,,,,,,,,
636_UT,WTCHG_427074_209107,636,UT,,,,,,,,
636_UT,WTCHG_427075_209107,636,UT,,,,,,,,
636_UT,WTCHG_427076_209107,636,UT,,,,,,,,
636_UT,WTCHG_427077_209107,636,UT,,,,,,,,
636_UT,WTCHG_428526_209107,636,UT,,,,,,,,
636_UT,WTCHG_428527_209107,636,UT,,,,,,,,
636_UT,WTCHG_428528_209107,636,UT,,,,,,,,
636_UT,WTCHG_428529_209107,636,UT,,,,,,,,
636_UT,WTCHG_435168_209107,636,UT,,,,,,,,
636_UT,WTCHG_435169_209107,636,UT,,,,,,,,
636_UT,WTCHG_435170_209107,636,UT,,,,,,,,
636_UT,WTCHG_435171_209107,636,UT,,,,,,,,
636_UT,WTCHG_435172_209107,636,UT,,,,,,,,
636_UT,WTCHG_437968_209107,636,UT,,,,,,,,
636_UT,WTCHG_437969_209107,636,UT,,,,,,,,
636_UT,WTCHG_437970_209107,636,UT,,,,,,,,
636_UT,WTCHG_437971_209107,636,UT,,,,,,,,
637_LPS24,WTCHG_410446_218120,637,LPS24,,,,,,,,
637_LPS24,WTCHG_410447_218120,637,LPS24,,,,,,,,
637_LPS24,WTCHG_410448_218120,637,LPS24,,,,,,,,
637_LPS24,WTCHG_410449_218120,637,LPS24,,,,,,,,
637_LPS24,WTCHG_427074_218120,637,LPS24,,,,,,,,
637_LPS24,WTCHG_427075_218120,637,LPS24,,,,,,,,
637_LPS24,WTCHG_427076_218120,637,LPS24,,,,,,,,
637_LPS24,WTCHG_427077_218120,637,LPS24,,,,,,,,
637_LPS24,WTCHG_428526_218120,637,LPS24,,,,,,,,
637_LPS24,WTCHG_428527_218120,637,LPS24,,,,,,,,
637_LPS24,WTCHG_428528_218120,637,LPS24,,,,,,,,
637_LPS24,WTCHG_428529_218120,637,LPS24,,,,,,,,
637_LPS24,WTCHG_435168_218120,637,LPS24,,,,,,,,
637_LPS24,WTCHG_435169_218120,637,LPS24,,,,,,,,
637_LPS24,WTCHG_435170_218120,637,LPS24,,,,,,,,
637_LPS24,WTCHG_435171_218120,637,LPS24,,,,,,,,
637_LPS24,WTCHG_435172_218120,637,LPS24,,,,,,,,
637_LPS24,WTCHG_437968_218120,637,LPS24,,,,,,,,
637_LPS24,WTCHG_437969_218120,637,LPS24,,,,,,,,
637_LPS24,WTCHG_437970_218120,637,LPS24,,,,,,,,
637_LPS24,WTCHG_437971_218120,637,LPS24,,,,,,,,
637_UT,WTCHG_410446_217108,637,UT,,,,,,,,
637_UT,WTCHG_410447_217108,637,UT,,,,,,,,
637_UT,WTCHG_410448_217108,637,UT,,,,,,,,
637_UT,WTCHG_410449_217108,637,UT,,,,,,,,
637_UT,WTCHG_427074_217108,637,UT,,,,,,,,
637_UT,WTCHG_427075_217108,637,UT,,,,,,,,
637_UT,WTCHG_427076_217108,637,UT,,,,,,,,
637_UT,WTCHG_427077_217108,637,UT,,,,,,,,
637_UT,WTCHG_428526_217108,637,UT,,,,,,,,
637_UT,WTCHG_428527_217108,637,UT,,,,,,,,
637_UT,WTCHG_428528_217108,637,UT,,,,,,,,
637_UT,WTCHG_428529_217108,637,UT,,,,,,,,
637_UT,WTCHG_435168_217108,637,UT,,,,,,,,
637_UT,WTCHG_435169_217108,637,UT,,,,,,,,
637_UT,WTCHG_435170_217108,637,UT,,,,,,,,
637_UT,WTCHG_435171_217108,637,UT,,,,,,,,
637_UT,WTCHG_435172_217108,637,UT,,,,,,,,
637_UT,WTCHG_437968_217108,637,UT,,,,,,,,
637_UT,WTCHG_437969_217108,637,UT,,,,,,,,
637_UT,WTCHG_437970_217108,637,UT,,,,,,,,
637_UT,WTCHG_437971_217108,637,UT,,,,,,,,
638_LPS24,WTCHG_410446_226121,638,LPS24,,,,,,,,
638_LPS24,WTCHG_410447_226121,638,LPS24,,,,,,,,
638_LPS24,WTCHG_410448_226121,638,LPS24,,,,,,,,
638_LPS24,WTCHG_410449_226121,638,LPS24,,,,,,,,
638_LPS24,WTCHG_427074_226121,638,LPS24,,,,,,,,
638_LPS24,WTCHG_427075_226121,638,LPS24,,,,,,,,
638_LPS24,WTCHG_427076_226121,638,LPS24,,,,,,,,
638_LPS24,WTCHG_427077_226121,638,LPS24,,,,,,,,
638_LPS24,WTCHG_428526_226121,638,LPS24,,,,,,,,
638_LPS24,WTCHG_428527_226121,638,LPS24,,,,,,,,
638_LPS24,WTCHG_428528_226121,638,LPS24,,,,,,,,
638_LPS24,WTCHG_428529_226121,638,LPS24,,,,,,,,
638_LPS24,WTCHG_435168_226121,638,LPS24,,,,,,,,
638_LPS24,WTCHG_435169_226121,638,LPS24,,,,,,,,
638_LPS24,WTCHG_435170_226121,638,LPS24,,,,,,,,
638_LPS24,WTCHG_435171_226121,638,LPS24,,,,,,,,
638_LPS24,WTCHG_435172_226121,638,LPS24,,,,,,,,
638_LPS24,WTCHG_437968_226121,638,LPS24,,,,,,,,
638_LPS24,WTCHG_437969_226121,638,LPS24,,,,,,,,
638_LPS24,WTCHG_437970_226121,638,LPS24,,,,,,,,
638_LPS24,WTCHG_437971_226121,638,LPS24,,,,,,,,
638_UT,WTCHG_410446_225109,638,UT,,,,,,,,
638_UT,WTCHG_410447_225109,638,UT,,,,,,,,
638_UT,WTCHG_410448_225109,638,UT,,,,,,,,
638_UT,WTCHG_410449_225109,638,UT,,,,,,,,
638_UT,WTCHG_427074_225109,638,UT,,,,,,,,
638_UT,WTCHG_427075_225109,638,UT,,,,,,,,
638_UT,WTCHG_427076_225109,638,UT,,,,,,,,
638_UT,WTCHG_427077_225109,638,UT,,,,,,,,
638_UT,WTCHG_428526_225109,638,UT,,,,,,,,
638_UT,WTCHG_428527_225109,638,UT,,,,,,,,
638_UT,WTCHG_428528_225109,638,UT,,,,,,,,
638_UT,WTCHG_428529_225109,638,UT,,,,,,,,
638_UT,WTCHG_435168_225109,638,UT,,,,,,,,
638_UT,WTCHG_435169_225109,638,UT,,,,,,,,
638_UT,WTCHG_435170_225109,638,UT,,,,,,,,
638_UT,WTCHG_435171_225109,638,UT,,,,,,,,
638_UT,WTCHG_435172_225109,638,UT,,,,,,,,
638_UT,WTCHG_437968_225109,638,UT,,,,,,,,
638_UT,WTCHG_437969_225109,638,UT,,,,,,,,
638_UT,WTCHG_437970_225109,638,UT,,,,,,,,
638_UT,WTCHG_437971_225109,638,UT,,,,,,,,
639_LPS24,WTCHG_410446_234122,639,LPS24,,,,,,,,
639_LPS24,WTCHG_410447_234122,639,LPS24,,,,,,,,
639_LPS24,WTCHG_410448_234122,639,LPS24,,,,,,,,
639_LPS24,WTCHG_410449_234122,639,LPS24,,,,,,,,
639_LPS24,WTCHG_427074_234122,639,LPS24,,,,,,,,
639_LPS24,WTCHG_427075_234122,639,LPS24,,,,,,,,
639_LPS24,WTCHG_427076_234122,639,LPS24,,,,,,,,
639_LPS24,WTCHG_427077_234122,639,LPS24,,,,,,,,
639_LPS24,WTCHG_428526_234122,639,LPS24,,,,,,,,
639_LPS24,WTCHG_428527_234122,639,LPS24,,,,,,,,
639_LPS24,WTCHG_428528_234122,639,LPS24,,,,,,,,
639_LPS24,WTCHG_428529_234122,639,LPS24,,,,,,,,
639_LPS24,WTCHG_435168_234122,639,LPS24,,,,,,,,
639_LPS24,WTCHG_435169_234122,639,LPS24,,,,,,,,
639_LPS24,WTCHG_435170_234122,639,LPS24,,,,,,,,
639_LPS24,WTCHG_435171_234122,639,LPS24,,,,,,,,
639_LPS24,WTCHG_435172_234122,639,LPS24,,,,,,,,
639_LPS24,WTCHG_437968_234122,639,LPS24,,,,,,,,
639_LPS24,WTCHG_437969_234122,639,LPS24,,,,,,,,
639_LPS24,WTCHG_437970_234122,639,LPS24,,,,,,,,
639_LPS24,WTCHG_437971_234122,639,LPS24,,,,,,,,
639_UT,WTCHG_410446_233110,639,UT,,,,,,,,
639_UT,WTCHG_410447_233110,639,UT,,,,,,,,
639_UT,WTCHG_410448_233110,639,UT,,,,,,,,
639_UT,WTCHG_410449_233110,639,UT,,,,,,,,
639_UT,WTCHG_427074_233110,639,UT,,,,,,,,
639_UT,WTCHG_427075_233110,639,UT,,,,,,,,
639_UT,WTCHG_427076_233110,639,UT,,,,,,,,
639_UT,WTCHG_427077_233110,639,UT,,,,,,,,
639_UT,WTCHG_428526_233110,639,UT,,,,,,,,
639_UT,WTCHG_428527_233110,639,UT,,,,,,,,
639_UT,WTCHG_428528_233110,639,UT,,,,,,,,
639_UT,WTCHG_428529_233110,639,UT,,,,,,,,
639_UT,WTCHG_435168_233110,639,UT,,,,,,,,
639_UT,WTCHG_435169_233110,639,UT,,,,,,,,
639_UT,WTCHG_435170_233110,639,UT,,,,,,,,
639_UT,WTCHG_435171_233110,639,UT,,,,,,,,
639_UT,WTCHG_435172_233110,639,UT,,,,,,,,
639_UT,WTCHG_437968_233110,639,UT,,,,,,,,
639_UT,WTCHG_437969_233110,639,UT,,,,,,,,
639_UT,WTCHG_437970_233110,639,UT,,,,,,,,
639_UT,WTCHG_437971_233110,639,UT,,,,,,,,
640_LPS24,WTCHG_410446_242123,640,LPS24,,,,,,,,
640_LPS24,WTCHG_410447_242123,640,LPS24,,,,,,,,
640_LPS24,WTCHG_410448_242123,640,LPS24,,,,,,,,
640_LPS24,WTCHG_410449_242123,640,LPS24,,,,,,,,
640_LPS24,WTCHG_427074_242123,640,LPS24,,,,,,,,
640_LPS24,WTCHG_427075_242123,640,LPS24,,,,,,,,
640_LPS24,WTCHG_427076_242123,640,LPS24,,,,,,,,
640_LPS24,WTCHG_427077_242123,640,LPS24,,,,,,,,
640_LPS24,WTCHG_428526_242123,640,LPS24,,,,,,,,
640_LPS24,WTCHG_428527_242123,640,LPS24,,,,,,,,
640_LPS24,WTCHG_428528_242123,640,LPS24,,,,,,,,
640_LPS24,WTCHG_428529_242123,640,LPS24,,,,,,,,
640_LPS24,WTCHG_435168_242123,640,LPS24,,,,,,,,
640_LPS24,WTCHG_435169_242123,640,LPS24,,,,,,,,
640_LPS24,WTCHG_435170_242123,640,LPS24,,,,,,,,
640_LPS24,WTCHG_435171_242123,640,LPS24,,,,,,,,
640_LPS24,WTCHG_435172_242123,640,LPS24,,,,,,,,
640_LPS24,WTCHG_437968_242123,640,LPS24,,,,,,,,
640_LPS24,WTCHG_437969_242123,640,LPS24,,,,,,,,
640_LPS24,WTCHG_437970_242123,640,LPS24,,,,,,,,
640_LPS24,WTCHG_437971_242123,640,LPS24,,,,,,,,
640_UT,WTCHG_410446_241111,640,UT,,,,,,,,
640_UT,WTCHG_410447_241111,640,UT,,,,,,,,
640_UT,WTCHG_410448_241111,640,UT,,,,,,,,
640_UT,WTCHG_410449_241111,640,UT,,,,,,,,
640_UT,WTCHG_427074_241111,640,UT,,,,,,,,
640_UT,WTCHG_427075_241111,640,UT,,,,,,,,
640_UT,WTCHG_427076_241111,640,UT,,,,,,,,
640_UT,WTCHG_427077_241111,640,UT,,,,,,,,
640_UT,WTCHG_428526_241111,640,UT,,,,,,,,
640_UT,WTCHG_428527_241111,640,UT,,,,,,,,
640_UT,WTCHG_428528_241111,640,UT,,,,,,,,
640_UT,WTCHG_428529_241111,640,UT,,,,,,,,
640_UT,WTCHG_435168_241111,640,UT,,,,,,,,
640_UT,WTCHG_435169_241111,640,UT,,,,,,,,
640_UT,WTCHG_435170_241111,640,UT,,,,,,,,
640_UT,WTCHG_435171_241111,640,UT,,,,,,,,
640_UT,WTCHG_435172_241111,640,UT,,,,,,,,
640_UT,WTCHG_437968_241111,640,UT,,,,,,,,
640_UT,WTCHG_437969_241111,640,UT,,,,,,,,
640_UT,WTCHG_437970_241111,640,UT,,,,,,,,
640_UT,WTCHG_437971_241111,640,UT,,,,,,,,
641_LPS24,WTCHG_410446_250124,641,LPS24,,,,,,,,
641_LPS24,WTCHG_410447_250124,641,LPS24,,,,,,,,
641_LPS24,WTCHG_410448_250124,641,LPS24,,,,,,,,
641_LPS24,WTCHG_410449_250124,641,LPS24,,,,,,,,
641_LPS24,WTCHG_427074_250124,641,LPS24,,,,,,,,
641_LPS24,WTCHG_427075_250124,641,LPS24,,,,,,,,
641_LPS24,WTCHG_427076_250124,641,LPS24,,,,,,,,
641_LPS24,WTCHG_427077_250124,641,LPS24,,,,,,,,
641_LPS24,WTCHG_428526_250124,641,LPS24,,,,,,,,
641_LPS24,WTCHG_428527_250124,641,LPS24,,,,,,,,
641_LPS24,WTCHG_428528_250124,641,LPS24,,,,,,,,
641_LPS24,WTCHG_428529_250124,641,LPS24,,,,,,,,
641_LPS24,WTCHG_435168_250124,641,LPS24,,,,,,,,
641_LPS24,WTCHG_435169_250124,641,LPS24,,,,,,,,
641_LPS24,WTCHG_435170_250124,641,LPS24,,,,,,,,
641_LPS24,WTCHG_435171_250124,641,LPS24,,,,,,,,
641_LPS24,WTCHG_435172_250124,641,LPS24,,,,,,,,
641_LPS24,WTCHG_437968_250124,641,LPS24,,,,,,,,
641_LPS24,WTCHG_437969_250124,641,LPS24,,,,,,,,
641_LPS24,WTCHG_437970_250124,641,LPS24,,,,,,,,
641_LPS24,WTCHG_437971_250124,641,LPS24,,,,,,,,
641_UT,WTCHG_410446_249112,641,UT,,,,,,,,
641_UT,WTCHG_410447_249112,641,UT,,,,,,,,
641_UT,WTCHG_410448_249112,641,UT,,,,,,,,
641_UT,WTCHG_410449_249112,641,UT,,,,,,,,
641_UT,WTCHG_427074_249112,641,UT,,,,,,,,
641_UT,WTCHG_427075_249112,641,UT,,,,,,,,
641_UT,WTCHG_427076_249112,641,UT,,,,,,,,
641_UT,WTCHG_427077_249112,641,UT,,,,,,,,
641_UT,WTCHG_428526_249112,641,UT,,,,,,,,
641_UT,WTCHG_428527_249112,641,UT,,,,,,,,
641_UT,WTCHG_428528_249112,641,UT,,,,,,,,
641_UT,WTCHG_428529_249112,641,UT,,,,,,,,
641_UT,WTCHG_435168_249112,641,UT,,,,,,,,
641_UT,WTCHG_435169_249112,641,UT,,,,,,,,
641_UT,WTCHG_435170_249112,641,UT,,,,,,,,
641_UT,WTCHG_435171_249112,641,UT,,,,,,,,
641_UT,WTCHG_435172_249112,641,UT,,,,,,,,
641_UT,WTCHG_437968_249112,641,UT,,,,,,,,
641_UT,WTCHG_437969_249112,641,UT,,,,,,,,
641_UT,WTCHG_437970_249112,641,UT,,,,,,,,
641_UT,WTCHG_437971_249112,641,UT,,,,,,,,
642_LPS24,WTCHG_410446_260137,642,LPS24,,,,,,,,
642_LPS24,WTCHG_410447_260137,642,LPS24,,,,,,,,
642_LPS24,WTCHG_410448_260137,642,LPS24,,,,,,,,
642_LPS24,WTCHG_410449_260137,642,LPS24,,,,,,,,
642_LPS24,WTCHG_427074_260137,642,LPS24,,,,,,,,
642_LPS24,WTCHG_427075_260137,642,LPS24,,,,,,,,
642_LPS24,WTCHG_427076_260137,642,LPS24,,,,,,,,
642_LPS24,WTCHG_427077_260137,642,LPS24,,,,,,,,
642_LPS24,WTCHG_428526_260137,642,LPS24,,,,,,,,
642_LPS24,WTCHG_428527_260137,642,LPS24,,,,,,,,
642_LPS24,WTCHG_428528_260137,642,LPS24,,,,,,,,
642_LPS24,WTCHG_428529_260137,642,LPS24,,,,,,,,
642_LPS24,WTCHG_435168_260137,642,LPS24,,,,,,,,
642_LPS24,WTCHG_435169_260137,642,LPS24,,,,,,,,
642_LPS24,WTCHG_435170_260137,642,LPS24,,,,,,,,
642_LPS24,WTCHG_435171_260137,642,LPS24,,,,,,,,
642_LPS24,WTCHG_435172_260137,642,LPS24,,,,,,,,
642_LPS24,WTCHG_437968_260137,642,LPS24,,,,,,,,
642_LPS24,WTCHG_437969_260137,642,LPS24,,,,,,,,
642_LPS24,WTCHG_437970_260137,642,LPS24,,,,,,,,
642_LPS24,WTCHG_437971_260137,642,LPS24,,,,,,,,
642_UT,WTCHG_410446_259125,642,UT,,,,,,,,
642_UT,WTCHG_410447_259125,642,UT,,,,,,,,
642_UT,WTCHG_410448_259125,642,UT,,,,,,,,
642_UT,WTCHG_410449_259125,642,UT,,,,,,,,
642_UT,WTCHG_427074_259125,642,UT,,,,,,,,
642_UT,WTCHG_427075_259125,642,UT,,,,,,,,
642_UT,WTCHG_427076_259125,642,UT,,,,,,,,
642_UT,WTCHG_427077_259125,642,UT,,,,,,,,
642_UT,WTCHG_428526_259125,642,UT,,,,,,,,
642_UT,WTCHG_428527_259125,642,UT,,,,,,,,
642_UT,WTCHG_428528_259125,642,UT,,,,,,,,
642_UT,WTCHG_428529_259125,642,UT,,,,,,,,
642_UT,WTCHG_435168_259125,642,UT,,,,,,,,
642_UT,WTCHG_435169_259125,642,UT,,,,,,,,
642_UT,WTCHG_435170_259125,642,UT,,,,,,,,
642_UT,WTCHG_435171_259125,642,UT,,,,,,,,
642_UT,WTCHG_435172_259125,642,UT,,,,,,,,
642_UT,WTCHG_437968_259125,642,UT,,,,,,,,
642_UT,WTCHG_437969_259125,642,UT,,,,,,,,
642_UT,WTCHG_437970_259125,642,UT,,,,,,,,
642_UT,WTCHG_437971_259125,642,UT,,,,,,,,
644_LPS24,WTCHG_410446_268138,644,LPS24,,,,,,,,
644_LPS24,WTCHG_410447_268138,644,LPS24,,,,,,,,
644_LPS24,WTCHG_410448_268138,644,LPS24,,,,,,,,
644_LPS24,WTCHG_410449_268138,644,LPS24,,,,,,,,
644_LPS24,WTCHG_427074_268138,644,LPS24,,,,,,,,
644_LPS24,WTCHG_427075_268138,644,LPS24,,,,,,,,
644_LPS24,WTCHG_427076_268138,644,LPS24,,,,,,,,
644_LPS24,WTCHG_427077_268138,644,LPS24,,,,,,,,
644_LPS24,WTCHG_428526_268138,644,LPS24,,,,,,,,
644_LPS24,WTCHG_428527_268138,644,LPS24,,,,,,,,
644_LPS24,WTCHG_428528_268138,644,LPS24,,,,,,,,
644_LPS24,WTCHG_428529_268138,644,LPS24,,,,,,,,
644_LPS24,WTCHG_435168_268138,644,LPS24,,,,,,,,
644_LPS24,WTCHG_435169_268138,644,LPS24,,,,,,,,
644_LPS24,WTCHG_435170_268138,644,LPS24,,,,,,,,
644_LPS24,WTCHG_435171_268138,644,LPS24,,,,,,,,
644_LPS24,WTCHG_435172_268138,644,LPS24,,,,,,,,
644_LPS24,WTCHG_437968_268138,644,LPS24,,,,,,,,
644_LPS24,WTCHG_437969_268138,644,LPS24,,,,,,,,
644_LPS24,WTCHG_437970_268138,644,LPS24,,,,,,,,
644_LPS24,WTCHG_437971_268138,644,LPS24,,,,,,,,
644_UT,WTCHG_410446_267126,644,UT,,,,,,,,
644_UT,WTCHG_410447_267126,644,UT,,,,,,,,
644_UT,WTCHG_410448_267126,644,UT,,,,,,,,
644_UT,WTCHG_410449_267126,644,UT,,,,,,,,
644_UT,WTCHG_427074_267126,644,UT,,,,,,,,
644_UT,WTCHG_427075_267126,644,UT,,,,,,,,
644_UT,WTCHG_427076_267126,644,UT,,,,,,,,
644_UT,WTCHG_427077_267126,644,UT,,,,,,,,
644_UT,WTCHG_428526_267126,644,UT,,,,,,,,
644_UT,WTCHG_428527_267126,644,UT,,,,,,,,
644_UT,WTCHG_428528_267126,644,UT,,,,,,,,
644_UT,WTCHG_428529_267126,644,UT,,,,,,,,
644_UT,WTCHG_435168_267126,644,UT,,,,,,,,
644_UT,WTCHG_435169_267126,644,UT,,,,,,,,
644_UT,WTCHG_435170_267126,644,UT,,,,,,,,
644_UT,WTCHG_435171_267126,644,UT,,,,,,,,
644_UT,WTCHG_435172_267126,644,UT,,,,,,,,
644_UT,WTCHG_437968_267126,644,UT,,,,,,,,
644_UT,WTCHG_437969_267126,644,UT,,,,,,,,
644_UT,WTCHG_437970_267126,644,UT,,,,,,,,
644_UT,WTCHG_437971_267126,644,UT,,,,,,,,
645_LPS24,WTCHG_410446_276139,645,LPS24,,,,,,,,
645_LPS24,WTCHG_410447_276139,645,LPS24,,,,,,,,
645_LPS24,WTCHG_410448_276139,645,LPS24,,,,,,,,
645_LPS24,WTCHG_410449_276139,645,LPS24,,,,,,,,
645_LPS24,WTCHG_427074_276139,645,LPS24,,,,,,,,
645_LPS24,WTCHG_427075_276139,645,LPS24,,,,,,,,
645_LPS24,WTCHG_427076_276139,645,LPS24,,,,,,,,
645_LPS24,WTCHG_427077_276139,645,LPS24,,,,,,,,
645_LPS24,WTCHG_428526_276139,645,LPS24,,,,,,,,
645_LPS24,WTCHG_428527_276139,645,LPS24,,,,,,,,
645_LPS24,WTCHG_428528_276139,645,LPS24,,,,,,,,
645_LPS24,WTCHG_428529_276139,645,LPS24,,,,,,,,
645_LPS24,WTCHG_435168_276139,645,LPS24,,,,,,,,
645_LPS24,WTCHG_435169_276139,645,LPS24,,,,,,,,
645_LPS24,WTCHG_435170_276139,645,LPS24,,,,,,,,
645_LPS24,WTCHG_435171_276139,645,LPS24,,,,,,,,
645_LPS24,WTCHG_435172_276139,645,LPS24,,,,,,,,
645_LPS24,WTCHG_437968_276139,645,LPS24,,,,,,,,
645_LPS24,WTCHG_437969_276139,645,LPS24,,,,,,,,
645_LPS24,WTCHG_437970_276139,645,LPS24,,,,,,,,
645_LPS24,WTCHG_437971_276139,645,LPS24,,,,,,,,
645_UT,WTCHG_410446_275127,645,UT,,,,,,,,
645_UT,WTCHG_410447_275127,645,UT,,,,,,,,
645_UT,WTCHG_410448_275127,645,UT,,,,,,,,
645_UT,WTCHG_410449_275127,645,UT,,,,,,,,
645_UT,WTCHG_427074_275127,645,UT,,,,,,,,
645_UT,WTCHG_427075_275127,645,UT,,,,,,,,
645_UT,WTCHG_427076_275127,645,UT,,,,,,,,
645_UT,WTCHG_427077_275127,645,UT,,,,,,,,
645_UT,WTCHG_428526_275127,645,UT,,,,,,,,
645_UT,WTCHG_428527_275127,645,UT,,,,,,,,
645_UT,WTCHG_428528_275127,645,UT,,,,,,,,
645_UT,WTCHG_428529_275127,645,UT,,,,,,,,
645_UT,WTCHG_435168_275127,645,UT,,,,,,,,
645_UT,WTCHG_435169_275127,645,UT,,,,,,,,
645_UT,WTCHG_435170_275127,645,UT,,,,,,,,
645_UT,WTCHG_435171_275127,645,UT,,,,,,,,
645_UT,WTCHG_435172_275127,645,UT,,,,,,,,
645_UT,WTCHG_437968_275127,645,UT,,,,,,,,
645_UT,WTCHG_437969_275127,645,UT,,,,,,,,
645_UT,WTCHG_437970_275127,645,UT,,,,,,,,
645_UT,WTCHG_437971_275127,645,UT,,,,,,,,
646_LPS24,WTCHG_410446_284140,646,LPS24,,,,,,,,
646_LPS24,WTCHG_410447_284140,646,LPS24,,,,,,,,
646_LPS24,WTCHG_410448_284140,646,LPS24,,,,,,,,
646_LPS24,WTCHG_410449_284140,646,LPS24,,,,,,,,
646_LPS24,WTCHG_427074_284140,646,LPS24,,,,,,,,
646_LPS24,WTCHG_427075_284140,646,LPS24,,,,,,,,
646_LPS24,WTCHG_427076_284140,646,LPS24,,,,,,,,
646_LPS24,WTCHG_427077_284140,646,LPS24,,,,,,,,
646_LPS24,WTCHG_428526_284140,646,LPS24,,,,,,,,
646_LPS24,WTCHG_428527_284140,646,LPS24,,,,,,,,
646_LPS24,WTCHG_428528_284140,646,LPS24,,,,,,,,
646_LPS24,WTCHG_428529_284140,646,LPS24,,,,,,,,
646_LPS24,WTCHG_435168_284140,646,LPS24,,,,,,,,
