sample_id	genotype_id	sex	cell_type	condition	timepoint	read_length	stranded	paired	protocol	rna_qc_passed	genotype_qc_passed	study	ega_id
VCHPPHXPDV_2	EIP@VCHPPHXPDV	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482466
VCHPPHXPDV_3	EIP@VCHPPHXPDV	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482467
VCHPPHXPDV_4	EIP@VCHPPHXPDV	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482468
VCHPPHXPDV_5	EIP@VCHPPHXPDV	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482469
VEXDNHELBP_1	EIP@VEXDNHELBP	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482470
VEXDNHELBP_2	EIP@VEXDNHELBP	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482471
VEXDNHELBP_3	EIP@VEXDNHELBP	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482472
VEXDNHELBP_5	EIP@VEXDNHELBP	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482473
VIHDKSQIYT_1	EIP@VIHDKSQIYT	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482474
VIHDKSQIYT_2	EIP@VIHDKSQIYT	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482475
VIHDKSQIYT_3	EIP@VIHDKSQIYT	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482476
VIHDKSQIYT_4	EIP@VIHDKSQIYT	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482477
VIHDKSQIYT_5	EIP@VIHDKSQIYT	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482478
VPUJXFGCAJ_1	EIP@VPUJXFGCAJ	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482479
VPUJXFGCAJ_2	EIP@VPUJXFGCAJ	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482480
VPUJXFGCAJ_3	EIP@VPUJXFGCAJ	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482481
VPUJXFGCAJ_4	EIP@VPUJXFGCAJ	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482482
VPUJXFGCAJ_5	EIP@VPUJXFGCAJ	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482483
VQVBFMHIAH_1	EIP@VQVBFMHIAH	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482484
VQVBFMHIAH_2	EIP@VQVBFMHIAH	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482485
VQVBFMHIAH_3	EIP@VQVBFMHIAH	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482486
VQVBFMHIAH_4	EIP@VQVBFMHIAH	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482487
VQVBFMHIAH_5	EIP@VQVBFMHIAH	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482488
VVWZHXNQDB_1	EIP@VVWZHXNQDB	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482489
VVWZHXNQDB_2	EIP@VVWZHXNQDB	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482490
VVWZHXNQDB_3	EIP@VVWZHXNQDB	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482491
VVWZHXNQDB_4	EIP@VVWZHXNQDB	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482492
VVWZHXNQDB_5	EIP@VVWZHXNQDB	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482493
WBRNYTIBQL_1	EIP@WBRNYTIBQL	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482494
WBRNYTIBQL_3	EIP@WBRNYTIBQL	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482495
WBRNYTIBQL_4	EIP@WBRNYTIBQL	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482496
WBRNYTIBQL_5	EIP@WBRNYTIBQL	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482497
WCMSGNEXPR_1	EIP@WCMSGNEXPR	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482498
WCMSGNEXPR_2	EIP@WCMSGNEXPR	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482499
WCMSGNEXPR_3	EIP@WCMSGNEXPR	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482500
WCMSGNEXPR_4	EIP@WCMSGNEXPR	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482501
WCMSGNEXPR_5	EIP@WCMSGNEXPR	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482502
WEJKNZPSYQ_1	EIP@WEJKNZPSYQ	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482503
WEJKNZPSYQ_2	EIP@WEJKNZPSYQ	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482504
WEJKNZPSYQ_4	EIP@WEJKNZPSYQ	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482505
WEJKNZPSYQ_5	EIP@WEJKNZPSYQ	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482506
WETSZRHFTP_1	EIP@WETSZRHFTP	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482507
WETSZRHFTP_2	EIP@WETSZRHFTP	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482508
WETSZRHFTP_3	EIP@WETSZRHFTP	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482509
WETSZRHFTP_4	EIP@WETSZRHFTP	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482510
WETSZRHFTP_5	EIP@WETSZRHFTP	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482511
WGNWEDDZGN_1	EIP@WGNWEDDZGN	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482512
WGNWEDDZGN_3	EIP@WGNWEDDZGN	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482513
WGNWEDDZGN_4	EIP@WGNWEDDZGN	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482514
WGNWEDDZGN_5	EIP@WGNWEDDZGN	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482515
WKTDIEQDYE_1	EIP@WKTDIEQDYE	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482516
WKTDIEQDYE_2	EIP@WKTDIEQDYE	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482517
WKTDIEQDYE_3	EIP@WKTDIEQDYE	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482518
WKTDIEQDYE_4	EIP@WKTDIEQDYE	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482519
WKTDIEQDYE_5	EIP@WKTDIEQDYE	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482520
WLSUDSVKZU_1	EIP@WLSUDSVKZU	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482521
WLSUDSVKZU_2	EIP@WLSUDSVKZU	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482522
WLSUDSVKZU_3	EIP@WLSUDSVKZU	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482523
WLSUDSVKZU_4	EIP@WLSUDSVKZU	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482524
WLSUDSVKZU_5	EIP@WLSUDSVKZU	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482525
WQZCIEUXKD_1	EIP@WQZCIEUXKD	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482526
WQZCIEUXKD_2	EIP@WQZCIEUXKD	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482527
WQZCIEUXKD_3	EIP@WQZCIEUXKD	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482528
WQZCIEUXKD_4	EIP@WQZCIEUXKD	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482529
WQZCIEUXKD_5	EIP@WQZCIEUXKD	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482530
WRXJFFQDSE_1	EIP@WRXJFFQDSE	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482531
WRXJFFQDSE_2	EIP@WRXJFFQDSE	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482532
WRXJFFQDSE_3	EIP@WRXJFFQDSE	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482533
WRXJFFQDSE_4	EIP@WRXJFFQDSE	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482534
WRXJFFQDSE_5	EIP@WRXJFFQDSE	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482535
WUUOSLNRCV_1	EIP@WUUOSLNRCV	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482536
WUUOSLNRCV_2	EIP@WUUOSLNRCV	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482537
WUUOSLNRCV_3	EIP@WUUOSLNRCV	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482538
WUUOSLNRCV_4	EIP@WUUOSLNRCV	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482539
WUUOSLNRCV_5	EIP@WUUOSLNRCV	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482540
WWJKWFQYCN_1	EIP@WWJKWFQYCN	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482541
WWJKWFQYCN_2	EIP@WWJKWFQYCN	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482542
WWJKWFQYCN_3	EIP@WWJKWFQYCN	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482543
WWJKWFQYCN_5	EIP@WWJKWFQYCN	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482544
WXBMRPFEEI_1	EIP@WXBMRPFEEI	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482545
WXBMRPFEEI_2	EIP@WXBMRPFEEI	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482546
WXBMRPFEEI_4	EIP@WXBMRPFEEI	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482547
WXBMRPFEEI_5	EIP@WXBMRPFEEI	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482548
XCPXCRJVZZ_1	EIP@XCPXCRJVZZ	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482549
XCPXCRJVZZ_2	EIP@XCPXCRJVZZ	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482550
XCPXCRJVZZ_3	EIP@XCPXCRJVZZ	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482551
XCPXCRJVZZ_4	EIP@XCPXCRJVZZ	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482552
XCPXCRJVZZ_5	EIP@XCPXCRJVZZ	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482553
XDROEHQPNY_1	EIP@XDROEHQPNY	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482554
XDROEHQPNY_2	EIP@XDROEHQPNY	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482555
XDROEHQPNY_3	EIP@XDROEHQPNY	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482556
XDROEHQPNY_4	EIP@XDROEHQPNY	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482557
XDROEHQPNY_5	EIP@XDROEHQPNY	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482558
XEREJQIZGS_1	EIP@XEREJQIZGS	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482559
XEREJQIZGS_2	EIP@XEREJQIZGS	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482560
XEREJQIZGS_3	EIP@XEREJQIZGS	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482561
XEREJQIZGS_4	EIP@XEREJQIZGS	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482562
XEREJQIZGS_5	EIP@XEREJQIZGS	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482563
XMOTLOQRUM_1	EIP@XMOTLOQRUM	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482564
XMOTLOQRUM_2	EIP@XMOTLOQRUM	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482565
XMOTLOQRUM_3	EIP@XMOTLOQRUM	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482566
XMOTLOQRUM_4	EIP@XMOTLOQRUM	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482567
XMOTLOQRUM_5	EIP@XMOTLOQRUM	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482568
XMVRXWDRJP_1	EIP@XMVRXWDRJP	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482569
XMVRXWDRJP_2	EIP@XMVRXWDRJP	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482570
XMVRXWDRJP_3	EIP@XMVRXWDRJP	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482571
XMVRXWDRJP_4	EIP@XMVRXWDRJP	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482572
XNUSMBQPYI_1	EIP@XNUSMBQPYI	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482573
XNUSMBQPYI_3	EIP@XNUSMBQPYI	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482574
XNUSMBQPYI_4	EIP@XNUSMBQPYI	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482575
XNUSMBQPYI_5	EIP@XNUSMBQPYI	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482576
YCBSQOLROQ_1	EIP@YCBSQOLROQ	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482577
YCBSQOLROQ_2	EIP@YCBSQOLROQ	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482578
YCBSQOLROQ_3	EIP@YCBSQOLROQ	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482579
YCBSQOLROQ_4	EIP@YCBSQOLROQ	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482580
YCBSQOLROQ_5	EIP@YCBSQOLROQ	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482581
YGTCHTIDXA_1	EIP@YGTCHTIDXA	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482582
YGTCHTIDXA_2	EIP@YGTCHTIDXA	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482583
YGTCHTIDXA_3	EIP@YGTCHTIDXA	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482584
YGTCHTIDXA_4	EIP@YGTCHTIDXA	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482585
YGTCHTIDXA_5	EIP@YGTCHTIDXA	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482586
YHVPBZWUIX_1	EIP@YHVPBZWUIX	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482587
YHVPBZWUIX_2	EIP@YHVPBZWUIX	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482588
YHVPBZWUIX_3	EIP@YHVPBZWUIX	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482589
YHVPBZWUIX_4	EIP@YHVPBZWUIX	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482590
YHVPBZWUIX_5	EIP@YHVPBZWUIX	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482591
YLIXROZXBT_1	EIP@YLIXROZXBT	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482592
YLIXROZXBT_2	EIP@YLIXROZXBT	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482593
YLIXROZXBT_3	EIP@YLIXROZXBT	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482594
YLIXROZXBT_4	EIP@YLIXROZXBT	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482595
YLIXROZXBT_5	EIP@YLIXROZXBT	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482596
YNDWPDEZNB_1	EIP@YNDWPDEZNB	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482597
YNDWPDEZNB_2	EIP@YNDWPDEZNB	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482598
YNDWPDEZNB_3	EIP@YNDWPDEZNB	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482599
YNDWPDEZNB_4	EIP@YNDWPDEZNB	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482600
YNDWPDEZNB_5	EIP@YNDWPDEZNB	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482601
YNWYVLKSHI_1	EIP@YNWYVLKSHI	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482602
YNWYVLKSHI_2	EIP@YNWYVLKSHI	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482603
YNWYVLKSHI_3	EIP@YNWYVLKSHI	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482604
YNWYVLKSHI_4	EIP@YNWYVLKSHI	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482605
YNWYVLKSHI_5	EIP@YNWYVLKSHI	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482606
YSBVDOSAUV_1	EIP@YSBVDOSAUV	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482607
YSBVDOSAUV_2	EIP@YSBVDOSAUV	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482608
YSBVDOSAUV_3	EIP@YSBVDOSAUV	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482609
YSBVDOSAUV_4	EIP@YSBVDOSAUV	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482610
YSBVDOSAUV_5	EIP@YSBVDOSAUV	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482611
YVZWCLXCMZ_1	EIP@YVZWCLXCMZ	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482612
YVZWCLXCMZ_2	EIP@YVZWCLXCMZ	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482613
YVZWCLXCMZ_3	EIP@YVZWCLXCMZ	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482614
YVZWCLXCMZ_4	EIP@YVZWCLXCMZ	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482615
YVZWCLXCMZ_5	EIP@YVZWCLXCMZ	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482616
ZFNTKCWISP_1	EIP@ZFNTKCWISP	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482617
ZFNTKCWISP_2	EIP@ZFNTKCWISP	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482618
ZFNTKCWISP_3	EIP@ZFNTKCWISP	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482619
ZFNTKCWISP_4	EIP@ZFNTKCWISP	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482620
ZFNTKCWISP_5	EIP@ZFNTKCWISP	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482621
ZITGLOBOMO_1	EIP@ZITGLOBOMO	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482622
ZITGLOBOMO_2	EIP@ZITGLOBOMO	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482623
ZITGLOBOMO_3	EIP@ZITGLOBOMO	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482624
