!Sample_title	!Sample_geo_accession	!Sample_status	!Sample_submission_date	!Sample_last_update_date	!Sample_type	!Sample_channel_count	!Sample_source_name_ch1	!Sample_organism_ch1	!Sample_characteristics_ch1	!Sample_characteristics_ch1	!Sample_characteristics_ch1	!Sample_characteristics_ch1	!Sample_characteristics_ch1	!Sample_characteristics_ch1	!Sample_characteristics_ch1	!Sample_characteristics_ch1	!Sample_molecule_ch1	!Sample_extract_protocol_ch1	!Sample_label_ch1	!Sample_label_protocol_ch1	!Sample_taxid_ch1	!Sample_hyb_protocol	!Sample_scan_protocol	!Sample_data_processing	!Sample_platform_id	!Sample_contact_name	!Sample_contact_laboratory	!Sample_contact_department	!Sample_contact_institute	!Sample_contact_address	!Sample_contact_city	!Sample_contact_state	!Sample_contact_zip/postal_code	!Sample_contact_country	!Sample_supplementary_file	!Sample_data_row_count	!Sample_relation
IGTB806.14	GSM1351466	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 46	Sex: Female	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 3	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351466/suppl/GSM1351466_EA10047_148854_HUGENE-1_0-ST-V1_IGTB806.14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB809.14	GSM1351467	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 29	Sex: Male	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 4	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351467/suppl/GSM1351467_EA10047_221073_HUGENE-1_0-ST-V1_IGTB809.14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB811.14	GSM1351468	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 29	Sex: Female	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 1	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351468/suppl/GSM1351468_EA10047_113598_HUGENE-1_0-ST-V1_IGTB811.14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB814.14	GSM1351469	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 21	Sex: Male	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 1	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351469/suppl/GSM1351469_EA10047_113518_HUGENE-1_0-ST-V1_IGTB814.14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB816.14	GSM1351470	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 28	Sex: Female	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 1	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351470/suppl/GSM1351470_EA10047_113590_HUGENE-1_0-ST-V1_IGTB816.14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB822.14	GSM1351471	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 41	Sex: Male	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 1	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351471/suppl/GSM1351471_EA10047_113528_HUGENE-1_0-ST-V1_IGTB822.14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB825.14	GSM1351472	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 45	Sex: Male	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 3	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351472/suppl/GSM1351472_EA10047_148855_HUGENE-1_0-ST-V1_IGTB825.14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB836.14	GSM1351473	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 23	Sex: Female	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 3	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351473/suppl/GSM1351473_EA10047_148856_HUGENE-1_0-ST-V1_IGTB836.14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB839.14TR1	GSM1351474	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 22	Sex: Male	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 4	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351474/suppl/GSM1351474_EA10047_221120_HUGENE-1_0-ST-V1_IGTB839.14TR1.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB839.14TR2	GSM1351475	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 22	Sex: Male	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 4	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351475/suppl/GSM1351475_EA10047_221127_HUGENE-1_0-ST-V1_IGTB839.14TR2.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB842.14	GSM1351476	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 50	Sex: Male	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 1	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351476/suppl/GSM1351476_EA10047_113630_HUGENE-1_0-ST-V1_IGTB842.14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB844.14	GSM1351477	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 32	Sex: Female	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 1	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351477/suppl/GSM1351477_EA10047_113604_HUGENE-1_0-ST-V1_IGTB844.14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB863.14	GSM1351478	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 21	Sex: Female	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 4	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351478/suppl/GSM1351478_EA10047_221017_HUGENE-1_0-ST-V1_IGTB863.14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB874.14	GSM1351479	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 22	Sex: Female	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 5	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351479/suppl/GSM1351479_EA10047_233978_HUGENE-1_0-ST-V1_IGTB874.14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB876.14	GSM1351480	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 26	Sex: Female	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 3	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351480/suppl/GSM1351480_EA10047_149020_HUGENE-1_0-ST-V1_IGTB876.14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB880.14	GSM1351481	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 25	Sex: Male	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 4	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351481/suppl/GSM1351481_EA10047_221158_HUGENE-1_0-ST-V1_IGTB880.14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB885.14	GSM1351482	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 47	Sex: Male	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 1	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351482/suppl/GSM1351482_EA10047_113616_HUGENE-1_0-ST-V1_IGTB885.14.CEL.gz	21727	Reanalyzed by: GSE86357
